100000 3
123.000000 1478188786685.000000 155946685.000000 
124.000000 1478188786689.000000 155946689.000000 
125.000000 1478188786693.000000 155946693.000000 
126.000000 1478188786697.000000 155946697.000000 
127.000000 1478188786701.000000 155946701.000000 
128.000000 1478188786705.000000 155946705.000000 
129.000000 1478188786711.000000 155946711.000000 
130.000000 1478188786715.000000 155946715.000000 
131.000000 1478188786719.000000 155946719.000000 
132.000000 1478188786723.000000 155946723.000000 
133.000000 1478188786728.000000 155946728.000000 
134.000000 1478188786732.000000 155946732.000000 
135.000000 1478188786736.000000 155946736.000000 
136.000000 1478188786740.000000 155946740.000000 
137.000000 1478188786744.000000 155946744.000000 
138.000000 1478188786748.000000 155946748.000000 
139.000000 1478188786753.000000 155946753.000000 
140.000000 1478188786757.000000 155946757.000000 
141.000000 1478188786761.000000 155946761.000000 
142.000000 1478188786765.000000 155946765.000000 
143.000000 1478188786769.000000 155946769.000000 
144.000000 1478188786773.000000 155946773.000000 
145.000000 1478188786777.000000 155946777.000000 
146.000000 1478188786781.000000 155946781.000000 
147.000000 1478188786785.000000 155946785.000000 
148.000000 1478188786789.000000 155946789.000000 
149.000000 1478188786794.000000 155946794.000000 
150.000000 1478188786798.000000 155946798.000000 
151.000000 1478188786802.000000 155946802.000000 
152.000000 1478188786806.000000 155946806.000000 
153.000000 1478188786810.000000 155946810.000000 
154.000000 1478188786814.000000 155946814.000000 
155.000000 1478188786819.000000 155946819.000000 
156.000000 1478188786823.000000 155946823.000000 
157.000000 1478188786827.000000 155946827.000000 
158.000000 1478188786831.000000 155946831.000000 
159.000000 1478188786835.000000 155946835.000000 
160.000000 1478188786839.000000 155946839.000000 
161.000000 1478188786843.000000 155946843.000000 
162.000000 1478188786847.000000 155946847.000000 
163.000000 1478188786851.000000 155946851.000000 
164.000000 1478188786855.000000 155946855.000000 
165.000000 1478188786860.000000 155946860.000000 
166.000000 1478188786864.000000 155946864.000000 
167.000000 1478188786868.000000 155946868.000000 
168.000000 1478188786872.000000 155946872.000000 
169.000000 1478188786876.000000 155946876.000000 
170.000000 1478188786880.000000 155946880.000000 
171.000000 1478188786885.000000 155946885.000000 
172.000000 1478188786889.000000 155946889.000000 
173.000000 1478188786893.000000 155946893.000000 
174.000000 1478188786897.000000 155946897.000000 
175.000000 1478188786901.000000 155946901.000000 
176.000000 1478188786905.000000 155946905.000000 
177.000000 1478188786911.000000 155946911.000000 
178.000000 1478188786915.000000 155946915.000000 
179.000000 1478188786919.000000 155946919.000000 
180.000000 1478188786923.000000 155946923.000000 
181.000000 1478188786928.000000 155946928.000000 
182.000000 1478188786932.000000 155946932.000000 
183.000000 1478188786936.000000 155946936.000000 
184.000000 1478188786940.000000 155946940.000000 
185.000000 1478188786944.000000 155946944.000000 
186.000000 1478188786948.000000 155946948.000000 
187.000000 1478188786953.000000 155946953.000000 
188.000000 1478188786957.000000 155946957.000000 
189.000000 1478188786961.000000 155946961.000000 
190.000000 1478188786965.000000 155946965.000000 
191.000000 1478188786969.000000 155946969.000000 
192.000000 1478188786973.000000 155946973.000000 
193.000000 1478188786977.000000 155946977.000000 
194.000000 1478188786981.000000 155946981.000000 
195.000000 1478188786985.000000 155946985.000000 
196.000000 1478188786989.000000 155946989.000000 
197.000000 1478188786994.000000 155946994.000000 
198.000000 1478188786998.000000 155946998.000000 
199.000000 1478188787002.000000 155947002.000000 
200.000000 1478188787006.000000 155947006.000000 
201.000000 1478188787010.000000 155947010.000000 
202.000000 1478188787014.000000 155947014.000000 
203.000000 1478188787019.000000 155947019.000000 
204.000000 1478188787023.000000 155947023.000000 
205.000000 1478188787027.000000 155947027.000000 
206.000000 1478188787031.000000 155947031.000000 
207.000000 1478188787035.000000 155947035.000000 
208.000000 1478188787039.000000 155947039.000000 
209.000000 1478188787043.000000 155947043.000000 
210.000000 1478188787047.000000 155947047.000000 
211.000000 1478188787051.000000 155947051.000000 
212.000000 1478188787055.000000 155947055.000000 
213.000000 1478188787060.000000 155947060.000000 
214.000000 1478188787064.000000 155947064.000000 
215.000000 1478188787068.000000 155947068.000000 
216.000000 1478188787072.000000 155947072.000000 
217.000000 1478188787076.000000 155947076.000000 
218.000000 1478188787080.000000 155947080.000000 
219.000000 1478188787085.000000 155947085.000000 
220.000000 1478188787089.000000 155947089.000000 
221.000000 1478188787093.000000 155947093.000000 
222.000000 1478188787097.000000 155947097.000000 
223.000000 1478188787101.000000 155947101.000000 
224.000000 1478188787105.000000 155947105.000000 
225.000000 1478188787111.000000 155947111.000000 
226.000000 1478188787115.000000 155947115.000000 
227.000000 1478188787119.000000 155947119.000000 
228.000000 1478188787123.000000 155947123.000000 
229.000000 1478188787128.000000 155947128.000000 
230.000000 1478188787132.000000 155947132.000000 
231.000000 1478188787136.000000 155947136.000000 
232.000000 1478188787140.000000 155947140.000000 
233.000000 1478188787144.000000 155947144.000000 
234.000000 1478188787148.000000 155947148.000000 
235.000000 1478188787153.000000 155947153.000000 
236.000000 1478188787157.000000 155947157.000000 
237.000000 1478188787161.000000 155947161.000000 
238.000000 1478188787165.000000 155947165.000000 
239.000000 1478188787169.000000 155947169.000000 
240.000000 1478188787173.000000 155947173.000000 
241.000000 1478188787177.000000 155947177.000000 
242.000000 1478188787181.000000 155947181.000000 
243.000000 1478188787185.000000 155947185.000000 
244.000000 1478188787189.000000 155947189.000000 
245.000000 1478188787194.000000 155947194.000000 
246.000000 1478188787198.000000 155947198.000000 
247.000000 1478188787202.000000 155947202.000000 
248.000000 1478188787206.000000 155947206.000000 
249.000000 1478188787210.000000 155947210.000000 
250.000000 1478188787214.000000 155947214.000000 
251.000000 1478188787219.000000 155947219.000000 
252.000000 1478188787223.000000 155947223.000000 
253.000000 1478188787227.000000 155947227.000000 
254.000000 1478188787231.000000 155947231.000000 
255.000000 1478188787235.000000 155947235.000000 
256.000000 1478188787239.000000 155947239.000000 
257.000000 1478188787243.000000 155947243.000000 
258.000000 1478188787247.000000 155947247.000000 
259.000000 1478188787251.000000 155947251.000000 
260.000000 1478188787255.000000 155947255.000000 
261.000000 1478188787260.000000 155947260.000000 
262.000000 1478188787264.000000 155947264.000000 
263.000000 1478188787268.000000 155947268.000000 
264.000000 1478188787272.000000 155947272.000000 
265.000000 1478188787276.000000 155947276.000000 
266.000000 1478188787280.000000 155947280.000000 
267.000000 1478188787285.000000 155947285.000000 
268.000000 1478188787289.000000 155947289.000000 
269.000000 1478188787293.000000 155947293.000000 
270.000000 1478188787297.000000 155947297.000000 
271.000000 1478188787301.000000 155947301.000000 
272.000000 1478188787305.000000 155947305.000000 
273.000000 1478188787311.000000 155947311.000000 
274.000000 1478188787315.000000 155947315.000000 
275.000000 1478188787319.000000 155947319.000000 
276.000000 1478188787323.000000 155947323.000000 
277.000000 1478188787328.000000 155947328.000000 
278.000000 1478188787332.000000 155947332.000000 
279.000000 1478188787336.000000 155947336.000000 
280.000000 1478188787340.000000 155947340.000000 
281.000000 1478188787344.000000 155947344.000000 
282.000000 1478188787348.000000 155947348.000000 
283.000000 1478188787353.000000 155947353.000000 
284.000000 1478188787357.000000 155947357.000000 
285.000000 1478188787361.000000 155947361.000000 
286.000000 1478188787365.000000 155947365.000000 
287.000000 1478188787369.000000 155947369.000000 
288.000000 1478188787373.000000 155947373.000000 
289.000000 1478188787377.000000 155947377.000000 
290.000000 1478188787381.000000 155947381.000000 
291.000000 1478188787385.000000 155947385.000000 
292.000000 1478188787389.000000 155947389.000000 
293.000000 1478188787394.000000 155947394.000000 
294.000000 1478188787398.000000 155947398.000000 
295.000000 1478188787402.000000 155947402.000000 
296.000000 1478188787406.000000 155947406.000000 
297.000000 1478188787410.000000 155947410.000000 
298.000000 1478188787414.000000 155947414.000000 
299.000000 1478188787419.000000 155947419.000000 
300.000000 1478188787423.000000 155947423.000000 
301.000000 1478188787427.000000 155947427.000000 
302.000000 1478188787431.000000 155947431.000000 
303.000000 1478188787435.000000 155947435.000000 
304.000000 1478188787439.000000 155947439.000000 
305.000000 1478188787443.000000 155947443.000000 
306.000000 1478188787447.000000 155947447.000000 
307.000000 1478188787451.000000 155947451.000000 
308.000000 1478188787455.000000 155947455.000000 
309.000000 1478188787460.000000 155947460.000000 
310.000000 1478188787464.000000 155947464.000000 
311.000000 1478188787468.000000 155947468.000000 
312.000000 1478188787472.000000 155947472.000000 
313.000000 1478188787476.000000 155947476.000000 
314.000000 1478188787480.000000 155947480.000000 
315.000000 1478188787485.000000 155947485.000000 
316.000000 1478188787489.000000 155947489.000000 
317.000000 1478188787493.000000 155947493.000000 
318.000000 1478188787497.000000 155947497.000000 
319.000000 1478188787501.000000 155947501.000000 
320.000000 1478188787505.000000 155947505.000000 
321.000000 1478188787511.000000 155947511.000000 
322.000000 1478188787515.000000 155947515.000000 
323.000000 1478188787519.000000 155947519.000000 
324.000000 1478188787523.000000 155947523.000000 
325.000000 1478188787528.000000 155947528.000000 
326.000000 1478188787532.000000 155947532.000000 
327.000000 1478188787536.000000 155947536.000000 
328.000000 1478188787540.000000 155947540.000000 
329.000000 1478188787544.000000 155947544.000000 
330.000000 1478188787548.000000 155947548.000000 
331.000000 1478188787553.000000 155947553.000000 
332.000000 1478188787557.000000 155947557.000000 
333.000000 1478188787561.000000 155947561.000000 
334.000000 1478188787565.000000 155947565.000000 
335.000000 1478188787569.000000 155947569.000000 
336.000000 1478188787573.000000 155947573.000000 
337.000000 1478188787577.000000 155947577.000000 
338.000000 1478188787581.000000 155947581.000000 
339.000000 1478188787585.000000 155947585.000000 
340.000000 1478188787589.000000 155947589.000000 
341.000000 1478188787594.000000 155947594.000000 
342.000000 1478188787598.000000 155947598.000000 
343.000000 1478188787602.000000 155947602.000000 
344.000000 1478188787606.000000 155947606.000000 
345.000000 1478188787610.000000 155947610.000000 
346.000000 1478188787614.000000 155947614.000000 
347.000000 1478188787619.000000 155947619.000000 
348.000000 1478188787623.000000 155947623.000000 
349.000000 1478188787627.000000 155947627.000000 
350.000000 1478188787631.000000 155947631.000000 
351.000000 1478188787635.000000 155947635.000000 
352.000000 1478188787639.000000 155947639.000000 
353.000000 1478188787643.000000 155947643.000000 
354.000000 1478188787647.000000 155947647.000000 
355.000000 1478188787651.000000 155947651.000000 
356.000000 1478188787655.000000 155947655.000000 
357.000000 1478188787660.000000 155947660.000000 
358.000000 1478188787664.000000 155947664.000000 
359.000000 1478188787668.000000 155947668.000000 
360.000000 1478188787672.000000 155947672.000000 
361.000000 1478188787676.000000 155947676.000000 
362.000000 1478188787680.000000 155947680.000000 
363.000000 1478188787685.000000 155947685.000000 
364.000000 1478188787689.000000 155947689.000000 
365.000000 1478188787693.000000 155947693.000000 
366.000000 1478188787697.000000 155947697.000000 
367.000000 1478188787701.000000 155947701.000000 
368.000000 1478188787705.000000 155947705.000000 
369.000000 1478188787711.000000 155947711.000000 
370.000000 1478188787715.000000 155947715.000000 
371.000000 1478188787719.000000 155947719.000000 
372.000000 1478188787723.000000 155947723.000000 
373.000000 1478188787728.000000 155947728.000000 
374.000000 1478188787732.000000 155947732.000000 
375.000000 1478188787736.000000 155947736.000000 
376.000000 1478188787740.000000 155947740.000000 
377.000000 1478188787744.000000 155947744.000000 
378.000000 1478188787748.000000 155947748.000000 
379.000000 1478188787753.000000 155947753.000000 
380.000000 1478188787757.000000 155947757.000000 
381.000000 1478188787761.000000 155947761.000000 
382.000000 1478188787765.000000 155947765.000000 
383.000000 1478188787769.000000 155947769.000000 
384.000000 1478188787773.000000 155947773.000000 
385.000000 1478188787777.000000 155947777.000000 
386.000000 1478188787781.000000 155947781.000000 
387.000000 1478188787785.000000 155947785.000000 
388.000000 1478188787789.000000 155947789.000000 
389.000000 1478188787794.000000 155947794.000000 
390.000000 1478188787798.000000 155947798.000000 
391.000000 1478188787802.000000 155947802.000000 
392.000000 1478188787806.000000 155947806.000000 
393.000000 1478188787810.000000 155947810.000000 
394.000000 1478188787814.000000 155947814.000000 
395.000000 1478188787819.000000 155947819.000000 
396.000000 1478188787823.000000 155947823.000000 
397.000000 1478188787827.000000 155947827.000000 
398.000000 1478188787831.000000 155947831.000000 
399.000000 1478188787835.000000 155947835.000000 
400.000000 1478188787839.000000 155947839.000000 
401.000000 1478188787845.000000 155947845.000000 
402.000000 1478188787849.000000 155947849.000000 
403.000000 1478188787853.000000 155947853.000000 
404.000000 1478188787857.000000 155947857.000000 
405.000000 1478188787862.000000 155947862.000000 
406.000000 1478188787866.000000 155947866.000000 
407.000000 1478188787870.000000 155947870.000000 
408.000000 1478188787874.000000 155947874.000000 
409.000000 1478188787878.000000 155947878.000000 
410.000000 1478188787882.000000 155947882.000000 
411.000000 1478188787887.000000 155947887.000000 
412.000000 1478188787891.000000 155947891.000000 
413.000000 1478188787895.000000 155947895.000000 
414.000000 1478188787899.000000 155947899.000000 
415.000000 1478188787903.000000 155947903.000000 
416.000000 1478188787907.000000 155947907.000000 
417.000000 1478188787911.000000 155947911.000000 
418.000000 1478188787915.000000 155947915.000000 
419.000000 1478188787919.000000 155947919.000000 
420.000000 1478188787923.000000 155947923.000000 
421.000000 1478188787928.000000 155947928.000000 
422.000000 1478188787932.000000 155947932.000000 
423.000000 1478188787936.000000 155947936.000000 
424.000000 1478188787940.000000 155947940.000000 
425.000000 1478188787944.000000 155947944.000000 
426.000000 1478188787948.000000 155947948.000000 
427.000000 1478188787953.000000 155947953.000000 
428.000000 1478188787957.000000 155947957.000000 
429.000000 1478188787961.000000 155947961.000000 
430.000000 1478188787965.000000 155947965.000000 
431.000000 1478188787969.000000 155947969.000000 
432.000000 1478188787973.000000 155947973.000000 
433.000000 1478188787977.000000 155947977.000000 
434.000000 1478188787981.000000 155947981.000000 
435.000000 1478188787985.000000 155947985.000000 
436.000000 1478188787989.000000 155947989.000000 
437.000000 1478188787994.000000 155947994.000000 
438.000000 1478188787998.000000 155947998.000000 
439.000000 1478188788002.000000 155948002.000000 
440.000000 1478188788006.000000 155948006.000000 
441.000000 1478188788010.000000 155948010.000000 
442.000000 1478188788014.000000 155948014.000000 
443.000000 1478188788019.000000 155948019.000000 
444.000000 1478188788023.000000 155948023.000000 
445.000000 1478188788027.000000 155948027.000000 
446.000000 1478188788031.000000 155948031.000000 
447.000000 1478188788035.000000 155948035.000000 
448.000000 1478188788039.000000 155948039.000000 
449.000000 1478188788043.000000 155948043.000000 
450.000000 1478188788047.000000 155948047.000000 
451.000000 1478188788051.000000 155948051.000000 
452.000000 1478188788055.000000 155948055.000000 
453.000000 1478188788060.000000 155948060.000000 
454.000000 1478188788064.000000 155948064.000000 
455.000000 1478188788068.000000 155948068.000000 
456.000000 1478188788072.000000 155948072.000000 
457.000000 1478188788076.000000 155948076.000000 
458.000000 1478188788080.000000 155948080.000000 
459.000000 1478188788085.000000 155948085.000000 
460.000000 1478188788089.000000 155948089.000000 
461.000000 1478188788093.000000 155948093.000000 
462.000000 1478188788097.000000 155948097.000000 
463.000000 1478188788101.000000 155948101.000000 
464.000000 1478188788105.000000 155948105.000000 
465.000000 1478188788111.000000 155948111.000000 
466.000000 1478188788115.000000 155948115.000000 
467.000000 1478188788119.000000 155948119.000000 
468.000000 1478188788123.000000 155948123.000000 
469.000000 1478188788128.000000 155948128.000000 
470.000000 1478188788132.000000 155948132.000000 
471.000000 1478188788136.000000 155948136.000000 
472.000000 1478188788140.000000 155948140.000000 
473.000000 1478188788144.000000 155948144.000000 
474.000000 1478188788148.000000 155948148.000000 
475.000000 1478188788153.000000 155948153.000000 
476.000000 1478188788157.000000 155948157.000000 
477.000000 1478188788161.000000 155948161.000000 
478.000000 1478188788165.000000 155948165.000000 
479.000000 1478188788169.000000 155948169.000000 
480.000000 1478188788173.000000 155948173.000000 
481.000000 1478188788176.000000 155948176.000000 
482.000000 1478188788180.000000 155948180.000000 
483.000000 1478188788184.000000 155948184.000000 
484.000000 1478188788188.000000 155948188.000000 
485.000000 1478188788193.000000 155948193.000000 
486.000000 1478188788197.000000 155948197.000000 
487.000000 1478188788201.000000 155948201.000000 
488.000000 1478188788205.000000 155948205.000000 
489.000000 1478188788209.000000 155948209.000000 
490.000000 1478188788213.000000 155948213.000000 
491.000000 1478188788218.000000 155948218.000000 
492.000000 1478188788222.000000 155948222.000000 
493.000000 1478188788226.000000 155948226.000000 
494.000000 1478188788230.000000 155948230.000000 
495.000000 1478188788234.000000 155948234.000000 
496.000000 1478188788238.000000 155948238.000000 
497.000000 1478188788243.000000 155948243.000000 
498.000000 1478188788247.000000 155948247.000000 
499.000000 1478188788251.000000 155948251.000000 
500.000000 1478188788255.000000 155948255.000000 
501.000000 1478188788260.000000 155948260.000000 
502.000000 1478188788264.000000 155948264.000000 
503.000000 1478188788268.000000 155948268.000000 
504.000000 1478188788272.000000 155948272.000000 
505.000000 1478188788276.000000 155948276.000000 
506.000000 1478188788280.000000 155948280.000000 
507.000000 1478188788285.000000 155948285.000000 
508.000000 1478188788289.000000 155948289.000000 
509.000000 1478188788293.000000 155948293.000000 
510.000000 1478188788297.000000 155948297.000000 
511.000000 1478188788301.000000 155948301.000000 
512.000000 1478188788305.000000 155948305.000000 
513.000000 1478188788311.000000 155948311.000000 
514.000000 1478188788315.000000 155948315.000000 
515.000000 1478188788319.000000 155948319.000000 
516.000000 1478188788323.000000 155948323.000000 
517.000000 1478188788328.000000 155948328.000000 
518.000000 1478188788332.000000 155948332.000000 
519.000000 1478188788336.000000 155948336.000000 
520.000000 1478188788340.000000 155948340.000000 
521.000000 1478188788344.000000 155948344.000000 
522.000000 1478188788348.000000 155948348.000000 
523.000000 1478188788353.000000 155948353.000000 
524.000000 1478188788357.000000 155948357.000000 
525.000000 1478188788361.000000 155948361.000000 
526.000000 1478188788365.000000 155948365.000000 
527.000000 1478188788369.000000 155948369.000000 
528.000000 1478188788373.000000 155948373.000000 
529.000000 1478188788377.000000 155948377.000000 
530.000000 1478188788381.000000 155948381.000000 
531.000000 1478188788385.000000 155948385.000000 
532.000000 1478188788389.000000 155948389.000000 
533.000000 1478188788394.000000 155948394.000000 
534.000000 1478188788398.000000 155948398.000000 
535.000000 1478188788402.000000 155948402.000000 
536.000000 1478188788406.000000 155948406.000000 
537.000000 1478188788410.000000 155948410.000000 
538.000000 1478188788414.000000 155948414.000000 
539.000000 1478188788419.000000 155948419.000000 
540.000000 1478188788423.000000 155948423.000000 
541.000000 1478188788427.000000 155948427.000000 
542.000000 1478188788431.000000 155948431.000000 
543.000000 1478188788435.000000 155948435.000000 
544.000000 1478188788439.000000 155948439.000000 
545.000000 1478188788443.000000 155948443.000000 
546.000000 1478188788447.000000 155948447.000000 
547.000000 1478188788451.000000 155948451.000000 
548.000000 1478188788455.000000 155948455.000000 
549.000000 1478188788460.000000 155948460.000000 
550.000000 1478188788464.000000 155948464.000000 
551.000000 1478188788468.000000 155948468.000000 
552.000000 1478188788472.000000 155948472.000000 
553.000000 1478188788476.000000 155948476.000000 
554.000000 1478188788480.000000 155948480.000000 
555.000000 1478188788485.000000 155948485.000000 
556.000000 1478188788489.000000 155948489.000000 
557.000000 1478188788493.000000 155948493.000000 
558.000000 1478188788497.000000 155948497.000000 
559.000000 1478188788501.000000 155948501.000000 
560.000000 1478188788505.000000 155948505.000000 
561.000000 1478188788511.000000 155948511.000000 
562.000000 1478188788515.000000 155948515.000000 
563.000000 1478188788519.000000 155948519.000000 
564.000000 1478188788523.000000 155948523.000000 
565.000000 1478188788528.000000 155948528.000000 
566.000000 1478188788532.000000 155948532.000000 
567.000000 1478188788536.000000 155948536.000000 
568.000000 1478188788540.000000 155948540.000000 
569.000000 1478188788544.000000 155948544.000000 
570.000000 1478188788548.000000 155948548.000000 
571.000000 1478188788553.000000 155948553.000000 
572.000000 1478188788557.000000 155948557.000000 
573.000000 1478188788561.000000 155948561.000000 
574.000000 1478188788565.000000 155948565.000000 
575.000000 1478188788569.000000 155948569.000000 
576.000000 1478188788573.000000 155948573.000000 
577.000000 1478188788577.000000 155948577.000000 
578.000000 1478188788581.000000 155948581.000000 
579.000000 1478188788585.000000 155948585.000000 
580.000000 1478188788589.000000 155948589.000000 
581.000000 1478188788594.000000 155948594.000000 
582.000000 1478188788598.000000 155948598.000000 
583.000000 1478188788602.000000 155948602.000000 
584.000000 1478188788606.000000 155948606.000000 
585.000000 1478188788610.000000 155948610.000000 
586.000000 1478188788614.000000 155948614.000000 
587.000000 1478188788619.000000 155948619.000000 
588.000000 1478188788623.000000 155948623.000000 
589.000000 1478188788627.000000 155948627.000000 
590.000000 1478188788631.000000 155948631.000000 
591.000000 1478188788635.000000 155948635.000000 
592.000000 1478188788639.000000 155948639.000000 
593.000000 1478188788643.000000 155948643.000000 
594.000000 1478188788647.000000 155948647.000000 
595.000000 1478188788651.000000 155948651.000000 
596.000000 1478188788655.000000 155948655.000000 
597.000000 1478188788660.000000 155948660.000000 
598.000000 1478188788664.000000 155948664.000000 
599.000000 1478188788668.000000 155948668.000000 
600.000000 1478188788672.000000 155948672.000000 
601.000000 1478188788676.000000 155948676.000000 
602.000000 1478188788680.000000 155948680.000000 
603.000000 1478188788685.000000 155948685.000000 
604.000000 1478188788689.000000 155948689.000000 
605.000000 1478188788693.000000 155948693.000000 
606.000000 1478188788697.000000 155948697.000000 
607.000000 1478188788701.000000 155948701.000000 
608.000000 1478188788705.000000 155948705.000000 
609.000000 1478188788711.000000 155948711.000000 
610.000000 1478188788715.000000 155948715.000000 
611.000000 1478188788719.000000 155948719.000000 
612.000000 1478188788723.000000 155948723.000000 
613.000000 1478188788728.000000 155948728.000000 
614.000000 1478188788732.000000 155948732.000000 
615.000000 1478188788736.000000 155948736.000000 
616.000000 1478188788740.000000 155948740.000000 
617.000000 1478188788744.000000 155948744.000000 
618.000000 1478188788748.000000 155948748.000000 
619.000000 1478188788753.000000 155948753.000000 
620.000000 1478188788757.000000 155948757.000000 
621.000000 1478188788761.000000 155948761.000000 
622.000000 1478188788765.000000 155948765.000000 
623.000000 1478188788769.000000 155948769.000000 
624.000000 1478188788773.000000 155948773.000000 
625.000000 1478188788777.000000 155948777.000000 
626.000000 1478188788781.000000 155948781.000000 
627.000000 1478188788785.000000 155948785.000000 
628.000000 1478188788789.000000 155948789.000000 
629.000000 1478188788794.000000 155948794.000000 
630.000000 1478188788798.000000 155948798.000000 
631.000000 1478188788802.000000 155948802.000000 
632.000000 1478188788806.000000 155948806.000000 
633.000000 1478188788810.000000 155948810.000000 
634.000000 1478188788814.000000 155948814.000000 
635.000000 1478188788819.000000 155948819.000000 
